Item ID;Sale ID;Product ID;Sale date;Year;Month;Year/Month;Quantity;Unit Price;Original Price;Revenue;Calculate disccount;Discount applied;Discount;Channel;Channel Campaings;Category;Country;Age range
1104;1270;114;24/4/25;2025;4;2025-04;5;21,53;21,53;107,65;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;46-55
3296;189;114;25/4/25;2025;4;2025-04;5;21,53;21,53;107,65;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;56-65
2412;1014;355;16/5/25;2025;5;2025-05;5;21,38;21,38;106,9;0;0;0;E-commerce;Website Banner;Pants;GERMANY;16-25
516;1300;334;15/4/25;2025;4;2025-04;5;20,82;20,82;104,1;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;36-45
1240;727;334;22/4/25;2025;4;2025-04;5;20,82;20,82;104,1;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;26-35
2394;172;246;13/5/25;2025;5;2025-05;5;20,29;28,98;101,45;29,99;8,69;1;App Mobile;App Mobile;Dresses;SPAIN;16-25
1273;331;98;6/5/25;2025;5;2025-05;1;78,52;78,52;78,52;0;0;0;App Mobile;App Mobile;Shoes;ITALY;26-35
1829;1079;98;15/6/25;2025;6;2025-06;1;78,52;78,52;78,52;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;46-55
3221;478;98;14/4/25;2025;4;2025-04;1;78,52;78,52;78,52;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;16-25
2442;1082;257;6/4/25;2025;4;2025-04;1;77,9;77,9;77,9;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;46-55
730;747;413;21/4/25;2025;4;2025-04;1;76,15;76,15;76,15;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;16-25
2917;258;392;29/5/25;2025;5;2025-05;1;75,47;75,47;75,47;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;16-25
3142;1144;392;20/5/25;2025;5;2025-05;1;75,47;75,47;75,47;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;16-25
209;644;224;4/4/25;2025;4;2025-04;1;75,4;75,4;75,4;0;0;0;E-commerce;Website Banner;Dresses;ITALY;16-25
1138;991;224;20/4/25;2025;4;2025-04;1;75,4;75,4;75,4;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;46-55
1968;338;459;21/4/25;2025;4;2025-04;1;75,17;75,17;75,17;0;0;0;E-commerce;Website Banner;Dresses;ITALY;36-45
2063;617;459;18/5/25;2025;5;2025-05;1;75,17;75,17;75,17;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;56-65
2211;660;116;14/6/25;2025;6;2025-06;1;74,81;74,81;74,81;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;46-55
3058;863;359;17/4/25;2025;4;2025-04;1;74,28;74,28;74,28;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;36-45
1707;420;320;16/6/25;2025;6;2025-06;1;74,26;74,26;74,26;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;16-25
1831;191;320;23/5/25;2025;5;2025-05;1;74,26;74,26;74,26;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;46-55
2454;1013;420;30/4/25;2025;4;2025-04;1;72,58;72,58;72,58;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;16-25
732;276;358;6/4/25;2025;4;2025-04;1;71,86;71,86;71,86;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;36-45
202;473;398;30/4/25;2025;4;2025-04;1;71,15;71,15;71,15;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;56-65
3189;179;379;29/5/25;2025;5;2025-05;1;70,82;70,82;70,82;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;26-35
3113;482;463;24/5/25;2025;5;2025-05;1;70,56;70,56;70,56;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;56-65
41;581;31;31/5/25;2025;5;2025-05;1;69,82;69,82;69,82;0;0;0;E-commerce;Website Banner;Pants;GERMANY;46-55
1406;31;31;20/5/25;2025;5;2025-05;1;69,82;69,82;69,82;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;56-65
2490;424;31;22/5/25;2025;5;2025-05;1;69,82;69,82;69,82;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;46-55
929;33;353;23/4/25;2025;4;2025-04;1;69,54;69,54;69,54;0;0;0;E-commerce;Website Banner;Pants;GERMANY;26-35
22;832;360;23/4/25;2025;4;2025-04;1;69,48;69,48;69,48;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;16-25
1785;670;360;27/5/25;2025;5;2025-05;1;69,48;69,48;69,48;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;56-65
684;209;474;31/5/25;2025;5;2025-05;1;68,47;68,47;68,47;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;26-35
1253;1014;474;16/5/25;2025;5;2025-05;1;68,47;68,47;68,47;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;16-25
3167;306;486;26/4/25;2025;4;2025-04;1;68,03;68,03;68,03;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;36-45
3055;42;470;31/5/25;2025;5;2025-05;1;67,73;67,73;67,73;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;16-25
1724;1213;67;16/5/25;2025;5;2025-05;1;67,37;67,37;67,37;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;26-35
1762;1178;239;15/4/25;2025;4;2025-04;1;66,99;66,99;66,99;0;0;0;App Mobile;App Mobile;Pants;GERMANY;16-25
1356;1128;307;31/5/25;2025;5;2025-05;1;66,87;66,87;66,87;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;36-45
1050;180;197;13/6/25;2025;6;2025-06;1;66,68;66,68;66,68;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;36-45
2153;1272;197;15/4/25;2025;4;2025-04;1;66,68;66,68;66,68;0;0;0;App Mobile;App Mobile;Shoes;ITALY;36-45
2909;370;131;21/4/25;2025;4;2025-04;1;66,63;66,63;66,63;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;26-35
719;450;478;30/4/25;2025;4;2025-04;1;66,52;66,52;66,52;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;26-35
2134;1144;478;20/5/25;2025;5;2025-05;1;66,52;66,52;66,52;0;0;0;E-commerce;Website Banner;T-Shirts;PORTUGAL;16-25
1640;183;70;16/5/25;2025;5;2025-05;1;66,33;66,33;66,33;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;26-35
185;1136;435;14/6/25;2025;6;2025-06;1;64,5;64,5;64,5;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;56-65
1624;54;435;28/5/25;2025;5;2025-05;1;64,5;64,5;64,5;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;26-35
1894;204;276;6/5/25;2025;5;2025-05;1;64,44;64,44;64,44;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;16-25
2601;1344;276;21/4/25;2025;4;2025-04;1;64,44;64,44;64,44;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
2521;466;194;17/4/25;2025;4;2025-04;1;64,11;64,11;64,11;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;46-55
674;946;371;16/4/25;2025;4;2025-04;1;63,82;63,82;63,82;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;46-55
2257;1117;372;15/6/25;2025;6;2025-06;1;63,79;63,79;63,79;0;0;0;E-commerce;Website Banner;Pants;ITALY;56-65
174;394;79;15/6/25;2025;6;2025-06;1;63,22;63,22;63,22;0;0;0;E-commerce;Website Banner;Pants;NETHERLANDS;36-45
115;230;206;21/4/25;2025;4;2025-04;1;63,03;63,03;63,03;0;0;0;App Mobile;App Mobile;Pants;SPAIN;56-65
1404;207;56;15/5/25;2025;5;2025-05;1;62,92;62,92;62,92;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;26-35
2400;436;38;28/4/25;2025;4;2025-04;1;62,8;62,8;62,8;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;56-65
718;436;317;28/4/25;2025;4;2025-04;1;62,63;62,63;62,63;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;56-65
1997;1245;115;17/5/25;2025;5;2025-05;1;62,27;62,27;62,27;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;36-45
1481;1135;437;20/5/25;2025;5;2025-05;1;62,17;62,17;62,17;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;16-25
1538;418;437;5/6/25;2025;6;2025-06;1;62,17;62,17;62,17;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;16-25
1044;626;50;24/4/25;2025;4;2025-04;1;61,95;61,95;61,95;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
2354;779;266;17/4/25;2025;4;2025-04;1;61,67;61,67;61,67;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;26-35
1311;168;35;4/4/25;2025;4;2025-04;1;61,61;61,61;61,61;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;46-55
2658;1103;35;31/5/25;2025;5;2025-05;1;61,61;61,61;61,61;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;46-55
131;1281;399;4/6/25;2025;6;2025-06;1;61,6;61,6;61,6;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;16-25
589;43;399;15/4/25;2025;4;2025-04;1;61,6;61,6;61,6;0;0;0;App Mobile;App Mobile;Shoes;ITALY;56-65
60;226;428;23/4/25;2025;4;2025-04;1;61,22;61,22;61,22;0;0;0;App Mobile;App Mobile;Shoes;NETHERLANDS;26-35
539;509;483;15/5/25;2025;5;2025-05;1;60,89;60,89;60,89;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;26-35
2091;370;483;21/4/25;2025;4;2025-04;1;60,89;60,89;60,89;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;26-35
2727;486;483;19/4/25;2025;4;2025-04;1;60,89;60,89;60,89;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;46-55
2291;510;340;30/4/25;2025;4;2025-04;1;60,83;60,83;60,83;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;46-55
1551;1339;129;23/4/25;2025;4;2025-04;1;60,68;60,68;60,68;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;16-25
2342;52;129;21/5/25;2025;5;2025-05;1;60,68;60,68;60,68;0;0;0;E-commerce;Website Banner;Pants;GERMANY;16-25
67;1329;287;27/4/25;2025;4;2025-04;1;60,34;60,34;60,34;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;16-25
271;247;287;4/4/25;2025;4;2025-04;1;60,34;60,34;60,34;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
2913;1166;287;17/5/25;2025;5;2025-05;1;60,34;60,34;60,34;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;16-25
2981;1339;54;23/4/25;2025;4;2025-04;1;60,33;60,33;60,33;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;16-25
507;404;324;26/5/25;2025;5;2025-05;1;60,31;60,31;60,31;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;26-35
471;976;307;6/6/25;2025;6;2025-06;1;60,18;66,87;60,18;10;6,69;1;E-commerce;Website Banner;T-Shirts;PORTUGAL;16-25
1786;607;433;30/4/25;2025;4;2025-04;1;60,12;60,12;60,12;0;0;0;App Mobile;App Mobile;Pants;FRANCE;56-65
2423;10;347;21/5/25;2025;5;2025-05;1;59,92;59,92;59,92;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;56-65
143;557;99;25/4/25;2025;4;2025-04;1;59,78;59,78;59,78;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;16-25
3191;761;391;31/5/25;2025;5;2025-05;1;59,77;59,77;59,77;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;16-25
1991;89;464;25/4/25;2025;4;2025-04;1;59,58;59,58;59,58;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
2437;277;291;26/5/25;2025;5;2025-05;1;59,56;59,56;59,56;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;16-25
676;190;160;17/6/25;2025;6;2025-06;1;59,38;59,38;59,38;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;46-55
3071;255;160;30/4/25;2025;4;2025-04;1;59,38;59,38;59,38;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;36-45
3078;435;244;27/4/25;2025;4;2025-04;1;59,32;59,32;59,32;0;0;0;App Mobile;App Mobile;Shoes;NETHERLANDS;16-25
110;1034;214;31/5/25;2025;5;2025-05;1;59,07;59,07;59,07;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;36-45
889;1304;214;14/4/25;2025;4;2025-04;1;59,07;59,07;59,07;0;0;0;App Mobile;App Mobile;Pants;GERMANY;36-45
1597;383;214;15/4/25;2025;4;2025-04;1;59,07;59,07;59,07;0;0;0;App Mobile;App Mobile;Pants;FRANCE;36-45
1836;65;384;6/5/25;2025;5;2025-05;1;58,94;58,94;58,94;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;36-45
759;127;63;13/4/25;2025;4;2025-04;1;58,67;58,67;58,67;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
705;833;366;29/4/25;2025;4;2025-04;1;58,34;58,34;58,34;0;0;0;E-commerce;Website Banner;Pants;FRANCE;16-25
1370;856;366;17/4/25;2025;4;2025-04;1;58,34;58,34;58,34;0;0;0;E-commerce;Website Banner;Pants;GERMANY;36-45
2021;1179;366;29/4/25;2025;4;2025-04;1;58,34;58,34;58,34;0;0;0;E-commerce;Website Banner;Pants;ITALY;36-45
71;647;22;30/4/25;2025;4;2025-04;1;58,26;58,26;58,26;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
1315;323;22;6/5/25;2025;5;2025-05;1;58,26;58,26;58,26;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
2065;231;145;24/4/25;2025;4;2025-04;1;58,25;58,25;58,25;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;16-25
2140;947;101;16/6/25;2025;6;2025-06;1;58,11;58,11;58,11;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;56-65
2175;594;101;30/5/25;2025;5;2025-05;1;58,11;58,11;58,11;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;16-25
2696;402;225;13/5/25;2025;5;2025-05;1;58,11;58,11;58,11;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;26-35
1745;264;321;31/5/25;2025;5;2025-05;1;58,09;58,09;58,09;0;0;0;App Mobile;App Mobile;Pants;GERMANY;46-55
2846;601;83;31/5/25;2025;5;2025-05;1;57,8;57,8;57,8;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;46-55
974;294;227;17/6/25;2025;6;2025-06;1;57,51;57,51;57,51;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
1632;1207;26;4/5/25;2025;5;2025-05;1;57,48;57,48;57,48;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;46-55
1413;247;27;4/4/25;2025;4;2025-04;1;57,35;57,35;57,35;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;56-65
2368;629;49;26/5/25;2025;5;2025-05;1;57,35;57,35;57,35;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;46-55
357;331;222;6/5/25;2025;5;2025-05;1;57,19;57,19;57,19;0;0;0;App Mobile;App Mobile;Dresses;ITALY;26-35
3316;1036;222;13/6/25;2025;6;2025-06;1;57,19;57,19;57,19;0;0;0;E-commerce;Website Banner;Dresses;ITALY;36-45
602;78;53;18/5/25;2025;5;2025-05;1;57,17;57,17;57,17;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;36-45
116;11;288;20/5/25;2025;5;2025-05;1;57,11;57,11;57,11;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;26-35
200;564;288;28/5/25;2025;5;2025-05;1;57,11;57,11;57,11;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;16-25
2830;1169;288;16/5/25;2025;5;2025-05;1;57,11;57,11;57,11;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
2946;273;103;16/6/25;2025;6;2025-06;1;57;57;57;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;16-25
2276;985;357;4/5/25;2025;5;2025-05;1;56,91;56,91;56,91;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;56-65
2750;635;357;16/4/25;2025;4;2025-04;1;56,91;56,91;56,91;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;56-65
1325;620;326;20/5/25;2025;5;2025-05;1;56,7;56,7;56,7;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;16-25
1574;504;326;6/4/25;2025;4;2025-04;1;56,7;56,7;56,7;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;36-45
513;1093;294;25/5/25;2025;5;2025-05;1;56,69;56,69;56,69;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;36-45
731;539;303;26/4/25;2025;4;2025-04;1;56,58;56,58;56,58;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;46-55
3347;882;100;15/6/25;2025;6;2025-06;1;56,44;56,44;56,44;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;46-55
312;183;314;16/5/25;2025;5;2025-05;1;56,29;56,29;56,29;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;26-35
1124;646;485;14/5/25;2025;5;2025-05;1;56,2;56,2;56,2;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;36-45
2954;430;422;18/4/25;2025;4;2025-04;1;55,91;55,91;55,91;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;56-65
2362;265;424;26/5/25;2025;5;2025-05;1;55,39;55,39;55,39;0;0;0;App Mobile;App Mobile;Dresses;ITALY;56-65
2538;531;97;30/5/25;2025;5;2025-05;1;55,27;55,27;55,27;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;36-45
921;577;265;27/5/25;2025;5;2025-05;1;55,25;55,25;55,25;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
424;592;107;17/5/25;2025;5;2025-05;1;55,06;55,06;55,06;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;46-55
3198;578;107;25/4/25;2025;4;2025-04;1;55,06;55,06;55,06;0;0;0;App Mobile;App Mobile;Shoes;ITALY;56-65
2384;220;124;18/4/25;2025;4;2025-04;1;55,04;55,04;55,04;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;36-45
1598;1230;126;19/5/25;2025;5;2025-05;1;55,03;55,03;55,03;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;26-35
1027;815;264;27/4/25;2025;4;2025-04;1;55,01;55,01;55,01;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;26-35
2453;707;188;23/5/25;2025;5;2025-05;1;55,01;55,01;55,01;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;36-45
29;653;461;21/5/25;2025;5;2025-05;1;54,91;54,91;54,91;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
2440;708;461;16/4/25;2025;4;2025-04;1;54,91;54,91;54,91;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;26-35
2524;527;481;28/5/25;2025;5;2025-05;1;54,87;54,87;54,87;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
79;1336;32;4/4/25;2025;4;2025-04;1;54,83;54,83;54,83;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;56-65
1554;41;32;14/4/25;2025;4;2025-04;1;54,83;54,83;54,83;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;46-55
2801;116;32;4/5/25;2025;5;2025-05;1;54,83;54,83;54,83;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;36-45
1536;193;271;18/5/25;2025;5;2025-05;1;54,28;54,28;54,28;0;0;0;E-commerce;Website Banner;Shoes;ITALY;46-55
2426;144;42;20/4/25;2025;4;2025-04;1;54,2;54,2;54,2;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
2952;204;42;6/5/25;2025;5;2025-05;1;54,2;54,2;54,2;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;16-25
2713;212;439;5/5/25;2025;5;2025-05;1;53,93;53,93;53,93;0;0;0;App Mobile;App Mobile;Pants;GERMANY;56-65
1206;55;154;17/4/25;2025;4;2025-04;1;53,74;53,74;53,74;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;16-25
964;675;47;23/5/25;2025;5;2025-05;1;53,73;53,73;53,73;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;26-35
3185;1006;221;5/5/25;2025;5;2025-05;1;53,7;53,7;53,7;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;46-55
2293;298;52;18/5/25;2025;5;2025-05;1;53,61;53,61;53,61;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;26-35
2959;1004;368;27/4/25;2025;4;2025-04;1;53,48;53,48;53,48;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
2972;778;416;13/4/25;2025;4;2025-04;1;53,46;53,46;53,46;0;0;0;E-commerce;Website Banner;Pants;GERMANY;36-45
610;749;458;26/4/25;2025;4;2025-04;1;53,35;53,35;53,35;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;16-25
1501;1224;458;19/4/25;2025;4;2025-04;1;53,35;53,35;53,35;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;26-35
1407;605;87;6/4/25;2025;4;2025-04;1;53,32;53,32;53,32;0;0;0;App Mobile;App Mobile;Dresses;ITALY;16-25
1226;1256;442;16/4/25;2025;4;2025-04;1;53,27;53,27;53,27;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;46-55
1950;666;40;24/5/25;2025;5;2025-05;1;53,19;53,19;53,19;0;0;0;E-commerce;Website Banner;Pants;NETHERLANDS;16-25
1857;1286;214;6/6/25;2025;6;2025-06;1;53,16;59,07;53,16;10,01;5,91;1;E-commerce;Website Banner;Pants;FRANCE;46-55
2305;827;262;14/6/25;2025;6;2025-06;1;52,94;52,94;52,94;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;26-35
2438;604;25;26/5/25;2025;5;2025-05;1;52,94;52,94;52,94;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;26-35
1150;128;75;19/4/25;2025;4;2025-04;1;52,83;52,83;52,83;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;56-65
707;1248;299;13/4/25;2025;4;2025-04;1;52,65;52,65;52,65;0;0;0;App Mobile;App Mobile;Dresses;ITALY;36-45
1905;250;299;16/6/25;2025;6;2025-06;1;52,65;52,65;52,65;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;16-25
260;1112;394;25/4/25;2025;4;2025-04;1;52,58;52,58;52,58;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;16-25
2901;293;394;4/5/25;2025;5;2025-05;1;52,58;52,58;52,58;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;56-65
665;31;57;20/5/25;2025;5;2025-05;1;52,28;52,28;52,28;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;56-65
2245;36;445;28/5/25;2025;5;2025-05;1;52,28;52,28;52,28;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;26-35
2803;546;445;28/4/25;2025;4;2025-04;1;52,28;52,28;52,28;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;46-55
145;440;306;15/5/25;2025;5;2025-05;1;52,27;74,67;52,27;30;22,4;1;App Mobile;Social Media;Sleepwear;PORTUGAL;36-45
1425;1054;181;28/4/25;2025;4;2025-04;1;52,18;52,18;52,18;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;56-65
1005;543;203;26/4/25;2025;4;2025-04;1;52,1;52,1;52,1;0;0;0;E-commerce;Website Banner;Dresses;PORTUGAL;46-55
606;1331;440;26/4/25;2025;4;2025-04;1;52,08;52,08;52,08;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;26-35
1263;763;440;21/4/25;2025;4;2025-04;1;52,08;52,08;52,08;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;16-25
1300;128;440;19/4/25;2025;4;2025-04;1;52,08;52,08;52,08;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
2463;590;140;13/4/25;2025;4;2025-04;1;52,08;52,08;52,08;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;56-65
625;545;468;4/5/25;2025;5;2025-05;1;51,8;51,8;51,8;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;36-45
839;461;468;27/5/25;2025;5;2025-05;1;51,8;51,8;51,8;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;36-45
343;402;361;13/5/25;2025;5;2025-05;1;51,76;51,76;51,76;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;26-35
2951;114;76;25/4/25;2025;4;2025-04;1;51,7;51,7;51,7;0;0;0;App Mobile;App Mobile;Pants;SPAIN;16-25
1680;1045;480;14/5/25;2025;5;2025-05;1;51,63;51,63;51,63;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;26-35
1641;651;386;16/4/25;2025;4;2025-04;1;51,38;51,38;51,38;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;26-35
1949;1184;367;25/4/25;2025;4;2025-04;1;51,38;51,38;51,38;0;0;0;App Mobile;App Mobile;Dresses;ITALY;56-65
3076;762;170;13/6/25;2025;6;2025-06;1;51,27;51,27;51,27;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;56-65
2445;1004;242;27/4/25;2025;4;2025-04;1;51,25;51,25;51,25;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;36-45
3110;646;336;14/5/25;2025;5;2025-05;1;51,22;51,22;51,22;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;36-45
1654;272;252;5/5/25;2025;5;2025-05;1;51,17;51,17;51,17;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;16-25
2177;542;252;24/5/25;2025;5;2025-05;1;51,17;51,17;51,17;0;0;0;E-commerce;Website Banner;T-Shirts;PORTUGAL;16-25
3233;744;252;6/6/25;2025;6;2025-06;1;51,17;51,17;51,17;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
1590;551;255;31/5/25;2025;5;2025-05;1;51;51;51;0;0;0;E-commerce;Website Banner;Pants;SPAIN;16-25
2089;622;396;26/4/25;2025;4;2025-04;1;51;51;51;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;56-65
3334;429;255;14/6/25;2025;6;2025-06;1;51;51;51;0;0;0;App Mobile;App Mobile;Pants;FRANCE;36-45
3099;694;8;6/5/25;2025;5;2025-05;1;50,91;50,91;50,91;0;0;0;App Mobile;App Mobile;Pants;SPAIN;26-35
382;1291;61;19/5/25;2025;5;2025-05;1;50,88;50,88;50,88;0;0;0;E-commerce;Website Banner;T-Shirts;PORTUGAL;46-55
180;1093;290;25/5/25;2025;5;2025-05;1;50,86;50,86;50,86;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;36-45
2274;1098;450;27/5/25;2025;5;2025-05;1;50,85;50,85;50,85;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;26-35
998;1251;273;30/4/25;2025;4;2025-04;1;50,72;50,72;50,72;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;36-45
3037;709;273;28/4/25;2025;4;2025-04;1;50,72;50,72;50,72;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;26-35
